,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,acousticness,popularity,album_release_date,vibe,track_uri,artist_uri,genres
2836,Cigarettes After Sex,Cry,Cry,0Qr61NXlyAeQaADO5xn3rI,0.409,0.399,7,-10.456,1,0.0275,0.654,0.112,0.161,142.823,256800,4,0.763,79,10/25/19,sad,0Qr61NXlyAeQaADO5xn3rI,1QAJqy2dA3ihHBFIHRphZj,el paso indie
2837,Cigarettes After Sex,Cry,Cry,0Qr61NXlyAeQaADO5xn3rI,0.409,0.399,7,-10.456,1,0.0275,0.654,0.112,0.161,142.823,256800,4,0.763,79,10/25/19,sad,0Qr61NXlyAeQaADO5xn3rI,1QAJqy2dA3ihHBFIHRphZj,shoegaze
2838,Halsey,Die 4 Me,Die 4 Me,6VYAzAQGFsfEAwdorQaZuU,0.694,0.743,7,-4.267,0,0.0833,0.0,0.275,0.554,145.048,215021,4,0.355,78,2/24/23,sad,6VYAzAQGFsfEAwdorQaZuU,26VFTg2z8YR0cCuwLzESi2,electropop
2839,Halsey,Die 4 Me,Die 4 Me,6VYAzAQGFsfEAwdorQaZuU,0.694,0.743,7,-4.267,0,0.0833,0.0,0.275,0.554,145.048,215021,4,0.355,78,2/24/23,sad,6VYAzAQGFsfEAwdorQaZuU,26VFTg2z8YR0cCuwLzESi2,etherpop
2840,Halsey,Die 4 Me,Die 4 Me,6VYAzAQGFsfEAwdorQaZuU,0.694,0.743,7,-4.267,0,0.0833,0.0,0.275,0.554,145.048,215021,4,0.355,78,2/24/23,sad,6VYAzAQGFsfEAwdorQaZuU,26VFTg2z8YR0cCuwLzESi2,indie poptimism
2841,Halsey,Die 4 Me,Die 4 Me,6VYAzAQGFsfEAwdorQaZuU,0.694,0.743,7,-4.267,0,0.0833,0.0,0.275,0.554,145.048,215021,4,0.355,78,2/24/23,sad,6VYAzAQGFsfEAwdorQaZuU,26VFTg2z8YR0cCuwLzESi2,pop
2842,Lady Gaga,Joanne (Deluxe),Million Reasons,7dZ1Odmx9jWIweQSatnRqo,0.666,0.423,0,-8.012,1,0.043,0.0,0.106,0.154,129.89,205280,4,0.494,78,10/21/16,sad,7dZ1Odmx9jWIweQSatnRqo,1HY2Jd0NmPuamShAr6KMms,art pop
2843,Lady Gaga,Joanne (Deluxe),Million Reasons,7dZ1Odmx9jWIweQSatnRqo,0.666,0.423,0,-8.012,1,0.043,0.0,0.106,0.154,129.89,205280,4,0.494,78,10/21/16,sad,7dZ1Odmx9jWIweQSatnRqo,1HY2Jd0NmPuamShAr6KMms,dance pop
2844,Lady Gaga,Joanne (Deluxe),Million Reasons,7dZ1Odmx9jWIweQSatnRqo,0.666,0.423,0,-8.012,1,0.043,0.0,0.106,0.154,129.89,205280,4,0.494,78,10/21/16,sad,7dZ1Odmx9jWIweQSatnRqo,1HY2Jd0NmPuamShAr6KMms,pop
2845,Zoe Wees,Control,Control,50Td3qilgs8BLtv8mHyT1t,0.599,0.465,4,-4.95,1,0.0314,1.57e-06,0.149,0.0678,113.82,230880,4,0.643,78,3/13/20,sad,50Td3qilgs8BLtv8mHyT1t,03d2mJXSMtuPI0nIvLnhoS,german pop
2846,James Arthur,James Arthur (Deluxe),Impossible,5yVIlYEHZxQVLyInCdldoS,0.376,0.695,0,-4.782,0,0.0933,0.0,0.11,0.302,169.533,209440,4,0.135,78,11/4/13,sad,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,pop
2847,James Arthur,James Arthur (Deluxe),Impossible,5yVIlYEHZxQVLyInCdldoS,0.376,0.695,0,-4.782,0,0.0933,0.0,0.11,0.302,169.533,209440,4,0.135,78,11/4/13,sad,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,talent show
2848,James Arthur,James Arthur (Deluxe),Impossible,5yVIlYEHZxQVLyInCdldoS,0.376,0.695,0,-4.782,0,0.0933,0.0,0.11,0.302,169.533,209440,4,0.135,78,11/4/13,sad,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,uk pop
2849,Adele,25,Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,0.331,0.341,9,-6.057,0,0.0309,0.0,0.109,0.152,109.821,285935,4,0.528,78,11/20/15,sad,7B5Npv8NjjTCzk8PLpU66h,4dpARuHxo51G3z768sgnrY,british soul
2850,Adele,25,Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,0.331,0.341,9,-6.057,0,0.0309,0.0,0.109,0.152,109.821,285935,4,0.528,78,11/20/15,sad,7B5Npv8NjjTCzk8PLpU66h,4dpARuHxo51G3z768sgnrY,pop
2851,Adele,25,Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,0.331,0.341,9,-6.057,0,0.0309,0.0,0.109,0.152,109.821,285935,4,0.528,78,11/20/15,sad,7B5Npv8NjjTCzk8PLpU66h,4dpARuHxo51G3z768sgnrY,pop soul
2852,Adele,25,Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,0.331,0.341,9,-6.057,0,0.0309,0.0,0.109,0.152,109.821,285935,4,0.528,78,11/20/15,sad,7B5Npv8NjjTCzk8PLpU66h,4dpARuHxo51G3z768sgnrY,uk pop
2853,Taylor Swift,folklore,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,0.559,0.31,10,-10.445,1,0.0338,0.0,0.106,0.46,119.845,190898,4,0.881,78,7/24/20,sad,2NmsngXHeC1GQ9wWrzhOMf,06HL4z0CvFAxyc27GXpf02,pop
2854,Dean Lewis,A Place We Knew,Half A Man,1ugQtcwmKOXvKAYzhjncmv,0.507,0.204,0,-11.575,1,0.0504,0.0,0.143,0.343,77.765,179120,4,0.855,78,3/22/19,sad,1ugQtcwmKOXvKAYzhjncmv,3QSQFmccmX81fWCUSPTS7y,australian pop
2855,One Direction,Midnight Memories (Deluxe),You & I,2afCBiru10AFckfOa49wIa,0.574,0.329,1,-6.829,1,0.0274,0.0,0.0986,0.356,130.993,237933,4,0.22,78,11/25/13,sad,2afCBiru10AFckfOa49wIa,4AK6F7OLvEQ5QYCBNiQWHq,boy band
2856,One Direction,Midnight Memories (Deluxe),You & I,2afCBiru10AFckfOa49wIa,0.574,0.329,1,-6.829,1,0.0274,0.0,0.0986,0.356,130.993,237933,4,0.22,78,11/25/13,sad,2afCBiru10AFckfOa49wIa,4AK6F7OLvEQ5QYCBNiQWHq,pop
2857,One Direction,Midnight Memories (Deluxe),You & I,2afCBiru10AFckfOa49wIa,0.574,0.329,1,-6.829,1,0.0274,0.0,0.0986,0.356,130.993,237933,4,0.22,78,11/25/13,sad,2afCBiru10AFckfOa49wIa,4AK6F7OLvEQ5QYCBNiQWHq,post-teen pop
2858,One Direction,Midnight Memories (Deluxe),You & I,2afCBiru10AFckfOa49wIa,0.574,0.329,1,-6.829,1,0.0274,0.0,0.0986,0.356,130.993,237933,4,0.22,78,11/25/13,sad,2afCBiru10AFckfOa49wIa,4AK6F7OLvEQ5QYCBNiQWHq,talent show
2859,gnash,us,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.0,0.101,0.18,92.6,251034,4,0.687,78,3/25/16,sad,7vRriwrloYVaoAe3a9wJHe,3iri9nBFs9e4wN7PLIetAw,alt z
2860,gnash,us,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.0,0.101,0.18,92.6,251034,4,0.687,78,3/25/16,sad,7vRriwrloYVaoAe3a9wJHe,3iri9nBFs9e4wN7PLIetAw,pop
2861,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Forever,12OLyHDxt6dqlAybSPFBK3,0.646,0.355,1,-7.119,1,0.0263,0.0,0.115,0.364,84.988,210863,4,0.873,77,5/17/19,sad,12OLyHDxt6dqlAybSPFBK3,4GNC7GD6oZMSxPGyXy4MNB,pop
2862,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Forever,12OLyHDxt6dqlAybSPFBK3,0.646,0.355,1,-7.119,1,0.0263,0.0,0.115,0.364,84.988,210863,4,0.873,77,5/17/19,sad,12OLyHDxt6dqlAybSPFBK3,4GNC7GD6oZMSxPGyXy4MNB,uk pop
2863,Adele,30,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,0.437,0.565,10,-5.596,1,0.0466,0.0,0.119,0.306,115.389,376169,4,0.697,78,11/19/21,sad,6v0UJD4a2FtleHeSYVX02A,4dpARuHxo51G3z768sgnrY,british soul
2864,Adele,30,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,0.437,0.565,10,-5.596,1,0.0466,0.0,0.119,0.306,115.389,376169,4,0.697,78,11/19/21,sad,6v0UJD4a2FtleHeSYVX02A,4dpARuHxo51G3z768sgnrY,pop
2865,Adele,30,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,0.437,0.565,10,-5.596,1,0.0466,0.0,0.119,0.306,115.389,376169,4,0.697,78,11/19/21,sad,6v0UJD4a2FtleHeSYVX02A,4dpARuHxo51G3z768sgnrY,pop soul
2866,Adele,30,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,0.437,0.565,10,-5.596,1,0.0466,0.0,0.119,0.306,115.389,376169,4,0.697,78,11/19/21,sad,6v0UJD4a2FtleHeSYVX02A,4dpARuHxo51G3z768sgnrY,uk pop
2867,Giveon,TAKE TIME,Like I Want You,6qBFSepqLCuh5tehehc1bd,0.678,0.355,10,-7.757,0,0.0627,7.06e-05,0.114,0.438,119.772,260776,3,0.759,77,3/27/20,sad,6qBFSepqLCuh5tehehc1bd,4fxd5Ee7UefO4CUXgwJ7IP,r&b
2868,Lauren Spencer Smith,Flowers,Flowers,6Z165JvPnS8PYvGW8oLGLc,0.684,0.449,3,-9.738,1,0.611,0.0,0.0881,0.341,66.165,157373,4,0.869,77,4/14/22,sad,6Z165JvPnS8PYvGW8oLGLc,79AyR6ATpj2LTPxfb6FX50,alt z
2869,Lauren Spencer Smith,Flowers,Flowers,6Z165JvPnS8PYvGW8oLGLc,0.684,0.449,3,-9.738,1,0.611,0.0,0.0881,0.341,66.165,157373,4,0.869,77,4/14/22,sad,6Z165JvPnS8PYvGW8oLGLc,79AyR6ATpj2LTPxfb6FX50,gen z singer-songwriter
2870,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.00384,0.388,0.082,79.764,242652,3,0.935,77,3/29/19,sad,0tMSssfxAL2oV8Vri0mFHE,6qqNVTkY8uBg9cP3Jd7DAH,art pop
2871,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.00384,0.388,0.082,79.764,242652,3,0.935,77,3/29/19,sad,0tMSssfxAL2oV8Vri0mFHE,6qqNVTkY8uBg9cP3Jd7DAH,electropop
2872,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.00384,0.388,0.082,79.764,242652,3,0.935,77,3/29/19,sad,0tMSssfxAL2oV8Vri0mFHE,6qqNVTkY8uBg9cP3Jd7DAH,pop
2873,BoyWithUke,Serotonin Dreams,Toxic,3M214U0mwSm041GsQR3nrO,0.609,0.619,11,-5.677,1,0.311,0.0,0.264,0.689,179.71,168067,4,0.749,77,5/6/22,sad,3M214U0mwSm041GsQR3nrO,1Cd373x8qzC7SNUg5IToqp,sad rap
2874,Selena Gomez,My Mind & Me,My Mind & Me,0XER3HPMx223xWaAgNKp4Y,0.6,0.389,9,-5.727,1,0.0337,0.0,0.0826,0.244,143.577,147597,4,0.566,77,11/3/22,sad,0XER3HPMx223xWaAgNKp4Y,0C8ZW7ezQVs4URX5aX7Kqx,pop
2875,Selena Gomez,My Mind & Me,My Mind & Me,0XER3HPMx223xWaAgNKp4Y,0.6,0.389,9,-5.727,1,0.0337,0.0,0.0826,0.244,143.577,147597,4,0.566,77,11/3/22,sad,0XER3HPMx223xWaAgNKp4Y,0C8ZW7ezQVs4URX5aX7Kqx,post-teen pop
2876,Conan Gray,Kid Krow,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,2,-5.226,1,0.0468,0.0,0.17,0.696,91.071,168880,4,0.0178,77,3/20/20,sad,0kn2gu8Pd03DiYHzRvX2Xk,4Uc8Dsxct0oMqx0P6i60ea,bedroom pop
2877,Conan Gray,Kid Krow,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,2,-5.226,1,0.0468,0.0,0.17,0.696,91.071,168880,4,0.0178,77,3/20/20,sad,0kn2gu8Pd03DiYHzRvX2Xk,4Uc8Dsxct0oMqx0P6i60ea,pop
2878,Conan Gray,Kid Krow,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,2,-5.226,1,0.0468,0.0,0.17,0.696,91.071,168880,4,0.0178,77,3/20/20,sad,0kn2gu8Pd03DiYHzRvX2Xk,4Uc8Dsxct0oMqx0P6i60ea,pov: indie
2879,Alexander Stewart,blame's on me,blame's on me,1veHwv1HPwzOvlhs5jPxeP,0.306,0.121,1,-17.118,0,0.0396,0.0,0.167,0.238,159.08,138375,3,0.863,77,12/9/22,sad,1veHwv1HPwzOvlhs5jPxeP,0znpFLuaey34oJTE1jHSnT,
2880,Labrinth,Jealous - EP,Jealous,4G92yYrUs0cvY7G41YRI0z,0.439,0.153,1,-8.95,1,0.0479,0.0,0.107,0.104,116.76,287693,3,0.874,77,11/23/14,sad,4G92yYrUs0cvY7G41YRI0z,2feDdbD5araYcm6JhFHHw7,indie poptimism
2881,Labrinth,Jealous - EP,Jealous,4G92yYrUs0cvY7G41YRI0z,0.439,0.153,1,-8.95,1,0.0479,0.0,0.107,0.104,116.76,287693,3,0.874,77,11/23/14,sad,4G92yYrUs0cvY7G41YRI0z,2feDdbD5araYcm6JhFHHw7,pop
2882,Passenger,All The Little Lights,Let Her Go,1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.0,0.0963,0.243,74.897,252733,4,0.365,76,8/28/12,sad,1KxwZYyzWNyZSRyErj2ojT,0gadJ2b9A4SKsB1RFkBb66,folk-pop
2883,Passenger,All The Little Lights,Let Her Go,1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.0,0.0963,0.243,74.897,252733,4,0.365,76,8/28/12,sad,1KxwZYyzWNyZSRyErj2ojT,0gadJ2b9A4SKsB1RFkBb66,neo mellow
2884,Ed Sheeran,÷ (Deluxe),Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,-10.517,1,0.0442,0.0,0.0887,0.257,89.749,221107,4,0.914,76,3/3/17,sad,4VuS959DSpr82t3qBqCrWG,6eUKZXaKkcviH0Ku9w2n3V,pop
2885,Ed Sheeran,÷ (Deluxe),Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,-10.517,1,0.0442,0.0,0.0887,0.257,89.749,221107,4,0.914,76,3/3/17,sad,4VuS959DSpr82t3qBqCrWG,6eUKZXaKkcviH0Ku9w2n3V,uk pop
2886,One Direction,Take Me Home (Expanded Edition),Little Things,0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7,-11.856,1,0.0327,0.0,0.175,0.53,110.076,219040,4,0.811,76,11/12/12,sad,0TAmnCzOtqRfvA38DDLTjj,4AK6F7OLvEQ5QYCBNiQWHq,boy band
2887,One Direction,Take Me Home (Expanded Edition),Little Things,0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7,-11.856,1,0.0327,0.0,0.175,0.53,110.076,219040,4,0.811,76,11/12/12,sad,0TAmnCzOtqRfvA38DDLTjj,4AK6F7OLvEQ5QYCBNiQWHq,pop
2888,One Direction,Take Me Home (Expanded Edition),Little Things,0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7,-11.856,1,0.0327,0.0,0.175,0.53,110.076,219040,4,0.811,76,11/12/12,sad,0TAmnCzOtqRfvA38DDLTjj,4AK6F7OLvEQ5QYCBNiQWHq,post-teen pop
2889,One Direction,Take Me Home (Expanded Edition),Little Things,0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7,-11.856,1,0.0327,0.0,0.175,0.53,110.076,219040,4,0.811,76,11/12/12,sad,0TAmnCzOtqRfvA38DDLTjj,4AK6F7OLvEQ5QYCBNiQWHq,talent show
2890,Adele,25,When We Were Young,7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.0,0.095,0.265,144.361,290900,4,0.303,76,11/20/15,sad,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,british soul
2891,Adele,25,When We Were Young,7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.0,0.095,0.265,144.361,290900,4,0.303,76,11/20/15,sad,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,pop
2892,Adele,25,When We Were Young,7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.0,0.095,0.265,144.361,290900,4,0.303,76,11/20/15,sad,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,pop soul
2893,Adele,25,When We Were Young,7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.0,0.095,0.265,144.361,290900,4,0.303,76,11/20/15,sad,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,uk pop
2894,Billie Eilish,No Time To Die,No Time To Die,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.0104,0.0827,0.0517,73.537,242265,4,0.917,77,2/13/20,sad,73SpzrcaHk0RQPFP73vqVR,6qqNVTkY8uBg9cP3Jd7DAH,art pop
2895,Billie Eilish,No Time To Die,No Time To Die,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.0104,0.0827,0.0517,73.537,242265,4,0.917,77,2/13/20,sad,73SpzrcaHk0RQPFP73vqVR,6qqNVTkY8uBg9cP3Jd7DAH,electropop
2896,Billie Eilish,No Time To Die,No Time To Die,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.0104,0.0827,0.0517,73.537,242265,4,0.917,77,2/13/20,sad,73SpzrcaHk0RQPFP73vqVR,6qqNVTkY8uBg9cP3Jd7DAH,pop
2897,Alex & Sierra,It's About Us,Little Do You Know,1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.0,0.188,0.37,145.879,185200,4,0.746,75,10/6/14,sad,1almCHdsfikRPfVB9VrEdT,58MLl9nC29IXbE4nEtuoP2,pop
2898,Alex & Sierra,It's About Us,Little Do You Know,1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.0,0.188,0.37,145.879,185200,4,0.746,75,10/6/14,sad,1almCHdsfikRPfVB9VrEdT,58MLl9nC29IXbE4nEtuoP2,post-teen pop
2899,John Mayer,Continuum,Slow Dancing in a Burning Room,2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.00506,0.0805,0.29,134.018,242000,5,0.575,75,9/11/06,sad,2jdAk8ATWIL3dwT47XpRfu,0hEurMDQu99nJRq8pTxO14,neo mellow
2900,John Mayer,Continuum,Slow Dancing in a Burning Room,2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.00506,0.0805,0.29,134.018,242000,5,0.575,75,9/11/06,sad,2jdAk8ATWIL3dwT47XpRfu,0hEurMDQu99nJRq8pTxO14,singer-songwriter
2901,Jeremy Zucker,brent,you were good to me,4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,2,-15.099,1,0.0404,2.62e-05,0.112,0.206,102.128,219147,4,0.913,75,5/3/19,sad,4CxFN5zON70B3VOPBYbd6P,3gIRvgZssIb9aiirIg0nI3,alt z
2902,Jeremy Zucker,brent,you were good to me,4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,2,-15.099,1,0.0404,2.62e-05,0.112,0.206,102.128,219147,4,0.913,75,5/3/19,sad,4CxFN5zON70B3VOPBYbd6P,3gIRvgZssIb9aiirIg0nI3,electropop
2903,Jeremy Zucker,brent,you were good to me,4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,2,-15.099,1,0.0404,2.62e-05,0.112,0.206,102.128,219147,4,0.913,75,5/3/19,sad,4CxFN5zON70B3VOPBYbd6P,3gIRvgZssIb9aiirIg0nI3,pop
2904,Drake,Take Care (Deluxe),Marvins Room,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.00178,0.0705,0.312,111.519,347227,5,0.646,75,11/15/11,sad,047fCsbO4NdmwCBn8pcUXl,3TVXtAsR1Inumwj472S9r4,canadian hip hop
2905,Drake,Take Care (Deluxe),Marvins Room,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.00178,0.0705,0.312,111.519,347227,5,0.646,75,11/15/11,sad,047fCsbO4NdmwCBn8pcUXl,3TVXtAsR1Inumwj472S9r4,canadian pop
2906,Drake,Take Care (Deluxe),Marvins Room,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.00178,0.0705,0.312,111.519,347227,5,0.646,75,11/15/11,sad,047fCsbO4NdmwCBn8pcUXl,3TVXtAsR1Inumwj472S9r4,hip hop
2907,Drake,Take Care (Deluxe),Marvins Room,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.00178,0.0705,0.312,111.519,347227,5,0.646,75,11/15/11,sad,047fCsbO4NdmwCBn8pcUXl,3TVXtAsR1Inumwj472S9r4,rap
2908,Drake,Take Care (Deluxe),Marvins Room,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9,-17.341,0,0.0921,0.00178,0.0705,0.312,111.519,347227,5,0.646,75,11/15/11,sad,047fCsbO4NdmwCBn8pcUXl,3TVXtAsR1Inumwj472S9r4,toronto rap
2909,Haley Reinhart,Better,Can't Help Falling in Love,6yIHGmQLJxWAUZ1ZkENemN,0.41,0.0485,0,-13.918,1,0.038,0.0,0.108,0.247,137.97,173175,4,0.947,75,4/29/16,sad,6yIHGmQLJxWAUZ1ZkENemN,5cKlE8f6b26h61Ml7m052Q,idol
2910,blackbear,deadroses,idfc,6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,1,-8.755,0,0.0611,4.04e-05,0.114,0.315,144.871,245172,4,0.611,75,2/14/15,sad,6y6jbcPG4Yn3Du4moXaenr,2cFrymmkijnjDg9SS92EPM,alt z
2911,blackbear,deadroses,idfc,6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,1,-8.755,0,0.0611,4.04e-05,0.114,0.315,144.871,245172,4,0.611,75,2/14/15,sad,6y6jbcPG4Yn3Du4moXaenr,2cFrymmkijnjDg9SS92EPM,pop
2912,Lauv,~how i'm feeling~,Who,0pSqYDTjY1Xt86usTQslAx,0.632,0.337,11,-8.0,0,0.033,0.0,0.104,0.0982,141.701,180413,3,0.558,74,3/6/20,sad,0pSqYDTjY1Xt86usTQslAx,5JZ7CnR6gTvEMKX4g70Amv,pop
2913,Jeremy Zucker,glisten,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,2.42e-05,0.544,0.707,103.861,169973,4,0.836,74,5/4/18,sad,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,alt z
2914,Jeremy Zucker,glisten,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,2.42e-05,0.544,0.707,103.861,169973,4,0.836,74,5/4/18,sad,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,electropop
2915,Jeremy Zucker,glisten,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,2.42e-05,0.544,0.707,103.861,169973,4,0.836,74,5/4/18,sad,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,pop
2916,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0.0,0.702,0.435,173.509,263573,4,0.771,74,2008,sad,4LloVtxNZpeh7q7xdi1DQc,0hEurMDQu99nJRq8pTxO14,neo mellow
2917,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0.0,0.702,0.435,173.509,263573,4,0.771,74,2008,sad,4LloVtxNZpeh7q7xdi1DQc,0hEurMDQu99nJRq8pTxO14,singer-songwriter
2918,LANY,Malibu Nights,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,0.559,0.422,11,-11.89,1,0.195,1.99e-06,0.0853,0.191,74.002,286928,4,0.701,74,10/5/18,sad,0Eqg0CQ7bK3RQIMPw1A7pl,49tQo2QULno7gxHutgccqF,la pop
2919,Lorde,Melodrama,Liability,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.0,0.1,0.379,75.67,171728,4,0.92,74,6/16/17,sad,6Kkt27YmFyIFrcX3QXFi2o,163tK9Wjr9P9DmM0AVK7lm,art pop
2920,Lorde,Melodrama,Liability,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.0,0.1,0.379,75.67,171728,4,0.92,74,6/16/17,sad,6Kkt27YmFyIFrcX3QXFi2o,163tK9Wjr9P9DmM0AVK7lm,metropopolis
2921,Lorde,Melodrama,Liability,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.0,0.1,0.379,75.67,171728,4,0.92,74,6/16/17,sad,6Kkt27YmFyIFrcX3QXFi2o,163tK9Wjr9P9DmM0AVK7lm,nz pop
2922,Lorde,Melodrama,Liability,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.0,0.1,0.379,75.67,171728,4,0.92,74,6/16/17,sad,6Kkt27YmFyIFrcX3QXFi2o,163tK9Wjr9P9DmM0AVK7lm,pop
2923,Coldplay,Parachutes,Trouble,0R8P9KfGJCDULmlEoBagcO,0.565,0.546,11,-7.496,0,0.0314,0.0015,0.17,0.195,139.757,273427,4,0.189,74,7/10/00,sad,0R8P9KfGJCDULmlEoBagcO,4gzpq5DPGxSnKTe4SA8HAU,permanent wave
2924,Coldplay,Parachutes,Trouble,0R8P9KfGJCDULmlEoBagcO,0.565,0.546,11,-7.496,0,0.0314,0.0015,0.17,0.195,139.757,273427,4,0.189,74,7/10/00,sad,0R8P9KfGJCDULmlEoBagcO,4gzpq5DPGxSnKTe4SA8HAU,pop
2925,X Ambassadors,VHS,Unsteady,7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,0,-6.169,1,0.0644,0.000732,0.116,0.199,117.055,193547,4,0.178,74,6/30/15,sad,7lGKEWMXVWWTt3X71Bv44I,3NPpFNZtSTHheNBaWC82rB,modern alternative rock
