,track_uri,artist_uri,genres
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,rock
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,soft rock
79,3DrjZArsPsoqbLzUZZV1Id,06HL4z0CvFAxyc27GXpf02,pop
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,album rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,blues rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,classic rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,country rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,hard rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,heartland rock
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,mellow gold
80,6s0NHplywwr1IjnQpUpWJk,4n31svBA9GGIYxGxgrQaRK,rock
81,26Zco2DqGMnDIjOX0aIqER,2DlGxzQSjYe5N6G9nkYghR,dance pop
81,26Zco2DqGMnDIjOX0aIqER,2DlGxzQSjYe5N6G9nkYghR,pop
81,26Zco2DqGMnDIjOX0aIqER,2DlGxzQSjYe5N6G9nkYghR,urban contemporary
82,3hJoAM3O7q1i70lJRf8Cky,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk
82,3hJoAM3O7q1i70lJRf8Cky,3WfJ1OtrWI7RViX9DMyEGy,pop punk
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,album rock
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,classic rock
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,heartland rock
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,mellow gold
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,piano rock
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,rock
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,singer-songwriter
83,49MHCPzvMLXhRjDantBMVH,6zFYqv1mOsgBRQbae3JJ9e,soft rock
84,4v1DBjXexqj9YCvGKOWEY1,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk
84,4v1DBjXexqj9YCvGKOWEY1,3WfJ1OtrWI7RViX9DMyEGy,pop punk
85,12dU3vAh6AFoJkisorfoUl,2DaxqgrOhkeH0fpeiQq2f4,beatlesque
85,12dU3vAh6AFoJkisorfoUl,2DaxqgrOhkeH0fpeiQq2f4,britpop
85,12dU3vAh6AFoJkisorfoUl,2DaxqgrOhkeH0fpeiQq2f4,madchester
85,12dU3vAh6AFoJkisorfoUl,2DaxqgrOhkeH0fpeiQq2f4,permanent wave
85,12dU3vAh6AFoJkisorfoUl,2DaxqgrOhkeH0fpeiQq2f4,rock
86,6Qyc6fS4DsZjB2mRW9DsQs,2sil8z5kiy4r76CRTXxBCA,neo mellow
86,6Qyc6fS4DsZjB2mRW9DsQs,2sil8z5kiy4r76CRTXxBCA,permanent wave
86,6Qyc6fS4DsZjB2mRW9DsQs,2sil8z5kiy4r76CRTXxBCA,pop rock
86,6Qyc6fS4DsZjB2mRW9DsQs,2sil8z5kiy4r76CRTXxBCA,post-grunge
87,31er9IGsfFbwqy1pH4aiTP,6XpaIBNiVzIetEPCWDvAFP,dance pop
88,6fkvIT9KFKxO8poBeKfaEf,4lxfqrEsLX6N1N4OCSkILp,rock drums
88,6fkvIT9KFKxO8poBeKfaEf,4lxfqrEsLX6N1N4OCSkILp,soft rock
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,classic soul
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,disco
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,funk
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,motown
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,philly soul
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,quiet storm
89,73GR50SgGV5hybgWDSFWtD,2O0Hw1WSMbskB5tD9aWah3,soul
90,2JWKzkQbYsNzx019WyGzaH,2y8Jo9CKhJvtfeKOsYzRdT,mellow gold
90,2JWKzkQbYsNzx019WyGzaH,2y8Jo9CKhJvtfeKOsYzRdT,soft rock
91,3rXCZRMiMZp0feGcYXpwYX,25IG9fa7cbdmCIy3OnuH57,contemporary country
91,3rXCZRMiMZp0feGcYXpwYX,25IG9fa7cbdmCIy3OnuH57,country
91,3rXCZRMiMZp0feGcYXpwYX,25IG9fa7cbdmCIy3OnuH57,country dawn
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,album rock
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,classic rock
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,heartland rock
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,mellow gold
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,rock
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,soft rock
92,2cWHN0WK52RGAWHgaDamUA,0ECwFtbIWEVNwjlrfc6xoL,yacht rock
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,adult standards
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,disco
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,quiet storm
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,soft rock
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,soul
93,3gsCAGsWr6pUm1Vy7CPPob,0W498bDDNlJIrYMKXdpLHA,vocal jazz
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,album rock
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,jangle pop
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,mellow gold
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,new romantic
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,new wave
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,new wave pop
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,paisley underground
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,soft rock
94,4WR4yZnupS1Zd8HwuiCgmM,51l0uqRxGaczYr4271pVIC,synthpop
95,7Gvf6Li9MYft4fUijkFjKq,2RQXRUsr4IW1f3mKyKsy4B,pov: indie
96,6vrUTGn5p8IrfTZ0J6sIVM,2sil8z5kiy4r76CRTXxBCA,neo mellow
96,6vrUTGn5p8IrfTZ0J6sIVM,2sil8z5kiy4r76CRTXxBCA,permanent wave
96,6vrUTGn5p8IrfTZ0J6sIVM,2sil8z5kiy4r76CRTXxBCA,pop rock
96,6vrUTGn5p8IrfTZ0J6sIVM,2sil8z5kiy4r76CRTXxBCA,post-grunge
97,7wJpqjqk8QbHpCakY1ZacY,5c9uFWpZY2MTlk7Rft0tgp,folk
97,7wJpqjqk8QbHpCakY1ZacY,5c9uFWpZY2MTlk7Rft0tgp,folk rock
97,7wJpqjqk8QbHpCakY1ZacY,5c9uFWpZY2MTlk7Rft0tgp,singer-songwriter
98,23gmmiGpMHkxWc0XI1ika5,4STHEaNw4mPZ2tzheohgXB,beatlesque
98,23gmmiGpMHkxWc0XI1ika5,4STHEaNw4mPZ2tzheohgXB,classic rock
98,23gmmiGpMHkxWc0XI1ika5,4STHEaNw4mPZ2tzheohgXB,mellow gold
98,23gmmiGpMHkxWc0XI1ika5,4STHEaNw4mPZ2tzheohgXB,rock
99,5by7gtiDrxe4n2qQQunL8S,00FQb4jTyendYWaN8pK0wa,art pop
99,5by7gtiDrxe4n2qQQunL8S,00FQb4jTyendYWaN8pK0wa,pop
100,3gdewACMIVMEWVbyb8O9sY,3PhoLpVuITZKcymswpck5b,glam rock
100,3gdewACMIVMEWVbyb8O9sY,3PhoLpVuITZKcymswpck5b,mellow gold
100,3gdewACMIVMEWVbyb8O9sY,3PhoLpVuITZKcymswpck5b,piano rock
100,3gdewACMIVMEWVbyb8O9sY,3PhoLpVuITZKcymswpck5b,rock
101,5GHY1DFWKz3Prg2V0Iodqo,4sD9znwiVFx9cgRPZ42aQ1,lilith
101,5GHY1DFWKz3Prg2V0Iodqo,4sD9znwiVFx9cgRPZ42aQ1,new romantic
101,5GHY1DFWKz3Prg2V0Iodqo,4sD9znwiVFx9cgRPZ42aQ1,new wave pop
101,5GHY1DFWKz3Prg2V0Iodqo,4sD9znwiVFx9cgRPZ42aQ1,singer-songwriter
102,33LC84JgLvK2KuW43MfaNq,4S9EykWXhStSc15wEx8QFK,canadian pop
103,6r1RBZtxQGZQVP9RSYS07J,1eEfMU2AhEo7XnKgL7c304,adult standards
103,6r1RBZtxQGZQVP9RSYS07J,1eEfMU2AhEo7XnKgL7c304,mellow gold
103,6r1RBZtxQGZQVP9RSYS07J,1eEfMU2AhEo7XnKgL7c304,soft rock
104,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,acoustic pop
104,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,ectofolk
104,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,lilith
104,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,neo mellow
105,2m7HqsKknEHEuy6UDf00xf,1Zq8pfBl4ejCMrWdeAdphc,black comedy
105,2m7HqsKknEHEuy6UDf00xf,1Zq8pfBl4ejCMrWdeAdphc,comedy
106,6HFAhWaqc1JqsUJNcqpmXu,4uI1RURNUcikNFgwTmJRnv,
107,3333YXdcyths5CB8v28dZj,4qwGe91Bz9K2T8jXTZ815W,dance pop
107,3333YXdcyths5CB8v28dZj,4qwGe91Bz9K2T8jXTZ815W,r&b
107,3333YXdcyths5CB8v28dZj,4qwGe91Bz9K2T8jXTZ815W,urban contemporary
108,6ToFxXRBtl5TJFEyIoYK3f,31TPClRtHm23RisEBtV3X7,dance pop
108,6ToFxXRBtl5TJFEyIoYK3f,31TPClRtHm23RisEBtV3X7,pop
109,013AWvizllIUEC2FOBzOnh,3NRFinRTEqUCfaTTZmk8ek,boy band
109,013AWvizllIUEC2FOBzOnh,3NRFinRTEqUCfaTTZmk8ek,dance pop
109,013AWvizllIUEC2FOBzOnh,3NRFinRTEqUCfaTTZmk8ek,pop rock
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,classic rock
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,folk
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,folk rock
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,melancholia
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,mellow gold
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,rock
110,76TZCvJ8GitQ2FA1q5dKu0,70cRZdQywnSFp9pnc2WTCE,soft rock
111,4j3X4KX8rURekAVIFUhI23,2p4FqHnazRucYQHyDCdBrJ,canadian pop punk
111,4j3X4KX8rURekAVIFUhI23,2p4FqHnazRucYQHyDCdBrJ,canadian punk
111,4j3X4KX8rURekAVIFUhI23,2p4FqHnazRucYQHyDCdBrJ,canadian rock
111,4j3X4KX8rURekAVIFUhI23,2p4FqHnazRucYQHyDCdBrJ,neon pop punk
111,4j3X4KX8rURekAVIFUhI23,2p4FqHnazRucYQHyDCdBrJ,pop punk
112,50q2aUjWoTn6CJIfSPRJQA,1eEfMU2AhEo7XnKgL7c304,adult standards
112,50q2aUjWoTn6CJIfSPRJQA,1eEfMU2AhEo7XnKgL7c304,mellow gold
112,50q2aUjWoTn6CJIfSPRJQA,1eEfMU2AhEo7XnKgL7c304,soft rock
113,6C4BcBBnlNG0bwfZyeKSti,4lxfqrEsLX6N1N4OCSkILp,rock drums
113,6C4BcBBnlNG0bwfZyeKSti,4lxfqrEsLX6N1N4OCSkILp,soft rock
114,7HW5WIw7ZgZORCzUxv5gW5,3PhoLpVuITZKcymswpck5b,glam rock
114,7HW5WIw7ZgZORCzUxv5gW5,3PhoLpVuITZKcymswpck5b,mellow gold
114,7HW5WIw7ZgZORCzUxv5gW5,3PhoLpVuITZKcymswpck5b,piano rock
114,7HW5WIw7ZgZORCzUxv5gW5,3PhoLpVuITZKcymswpck5b,rock
115,52OkpDsU6MmPx1AwGOb6Ap,06HL4z0CvFAxyc27GXpf02,pop
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,album rock
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,classic rock
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,heartland rock
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,mellow gold
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,rock
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,soft rock
116,5MLLuLqPdUlx8bfKtdkLwO,0ECwFtbIWEVNwjlrfc6xoL,yacht rock
117,0gEyKnHvgkrkBM6fbeHdwK,7t0rwkOPGlDPEhaOcVtOt9,irish rock
117,0gEyKnHvgkrkBM6fbeHdwK,7t0rwkOPGlDPEhaOcVtOt9,pop rock
117,0gEyKnHvgkrkBM6fbeHdwK,7t0rwkOPGlDPEhaOcVtOt9,rock
118,6c6vULMrRuN4NECs2iB1xe,6sFIWsNpZYqfjUpaCgueju,canadian pop
118,6c6vULMrRuN4NECs2iB1xe,6sFIWsNpZYqfjUpaCgueju,dance pop
118,6c6vULMrRuN4NECs2iB1xe,6sFIWsNpZYqfjUpaCgueju,pop
119,28UMiBhn383n9S7GL4tsxD,4S9EykWXhStSc15wEx8QFK,canadian pop
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,album rock
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,blues rock
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,classic rock
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,electric blues
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,mellow gold
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,rock
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,singer-songwriter
120,1kgdslQYmeTR4thk9whoRw,6PAt558ZEZl0DmdXlnjMgD,soft rock
121,4RVwu0g32PAqgUiJoXsdF8,6qqNVTkY8uBg9cP3Jd7DAH,art pop
121,4RVwu0g32PAqgUiJoXsdF8,6qqNVTkY8uBg9cP3Jd7DAH,electropop
121,4RVwu0g32PAqgUiJoXsdF8,6qqNVTkY8uBg9cP3Jd7DAH,pop
122,4JGKZS7h4Qa16gOU3oNETV,7t0rwkOPGlDPEhaOcVtOt9,irish rock
122,4JGKZS7h4Qa16gOU3oNETV,7t0rwkOPGlDPEhaOcVtOt9,pop rock
122,4JGKZS7h4Qa16gOU3oNETV,7t0rwkOPGlDPEhaOcVtOt9,rock
123,5kcsc92tGAjS0uvhDY3Mok,7t0rwkOPGlDPEhaOcVtOt9,irish rock
123,5kcsc92tGAjS0uvhDY3Mok,7t0rwkOPGlDPEhaOcVtOt9,pop rock
123,5kcsc92tGAjS0uvhDY3Mok,7t0rwkOPGlDPEhaOcVtOt9,rock
124,3FeYjbIVqvAhuTcwsE6K3v,2y8Jo9CKhJvtfeKOsYzRdT,mellow gold
124,3FeYjbIVqvAhuTcwsE6K3v,2y8Jo9CKhJvtfeKOsYzRdT,soft rock
125,4eHbdreAnSOrDDsFfc4Fpm,6XpaIBNiVzIetEPCWDvAFP,dance pop
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,canadian pop
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,canadian singer-songwriter
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,ectofolk
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,lilith
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,permanent wave
126,3xZMPZQYETEn4hjor3TR1A,4NgNsOXSwIzXlUIJcpnNUp,pop rock
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,album rock
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,classic rock
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,heartland rock
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,mellow gold
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,new romantic
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,new wave pop
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,soft rock
127,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,synthpop
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,classic soul
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,disco
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,funk
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,motown
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,philly soul
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,quiet storm
128,3jM1W9APJx3dG61sd89IEp,2O0Hw1WSMbskB5tD9aWah3,soul
129,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,british soul
129,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,new romantic
129,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,new wave pop
129,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,soft rock
129,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,sophisti-pop
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,classic soul
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,disco
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,funk
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,motown
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,philly soul
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,quiet storm
130,072A8zKAG5JNKv7yDs7Z0h,2O0Hw1WSMbskB5tD9aWah3,soul
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,classic rock
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,folk
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,folk rock
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,heartland rock
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,mellow gold
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,singer-songwriter
131,6zV8IpLvw0tkRSVCFQJB1y,0vn7UBvSQECKJm2817Yf1P,soft rock
132,0rt0dZ11FVsvprbarag5tk,3gMaNLQm7D9MornNILzdSl,soft rock
133,18DfMhEx4ddoreHrvZDF6Q,3fsCWTIuWIRvEGS7gerSJX,new wave pop
134,5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,irish rock
134,5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,modern rock
134,5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,neo mellow
134,5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,permanent wave
134,5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,pop rock
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,candy pop
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,pixie
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,pop
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,pop emo
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,pop punk
135,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,rock
136,7wuJGgpTNzbUyn26IOY6rj,0SD4eZCN4Kr0wQk56hCdh2,europop
136,7wuJGgpTNzbUyn26IOY6rj,0SD4eZCN4Kr0wQk56hCdh2,new wave pop
136,7wuJGgpTNzbUyn26IOY6rj,0SD4eZCN4Kr0wQk56hCdh2,soft rock
137,4O2rRsoSPb5aN7N3tG6Y3v,2RQXRUsr4IW1f3mKyKsy4B,pov: indie
138,7BD50ATrF3Vab5FQy7vtK8,2d3VHzlOEwXvmBdS4pzOPL,contemporary country
138,7BD50ATrF3Vab5FQy7vtK8,2d3VHzlOEwXvmBdS4pzOPL,country
138,7BD50ATrF3Vab5FQy7vtK8,2d3VHzlOEwXvmBdS4pzOPL,country dawn
138,7BD50ATrF3Vab5FQy7vtK8,2d3VHzlOEwXvmBdS4pzOPL,country road
139,5K7AMlpc4796JRWXb26nCV,0L6Gwm0JDrgIQJfjarWSUR,neo mellow
139,5K7AMlpc4796JRWXb26nCV,0L6Gwm0JDrgIQJfjarWSUR,pop rock
140,3K7vPyMCcecKRotnu08MMP,5JMLG56F1X5mFmWNmS0iAp,alt z
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,classic soul
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,disco
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,funk
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,motown
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,philly soul
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,quiet storm
141,6l9sGLm3Sul0unxCZBV7Cq,2O0Hw1WSMbskB5tD9aWah3,soul
142,60mGckXEG1EzR4VmjYLfEW,7jmTilWYlKOuavFfmQAcu6,adult standards
142,60mGckXEG1EzR4VmjYLfEW,7jmTilWYlKOuavFfmQAcu6,operatic pop
143,51A8eKvvZz9uydvIZ7xRSV,06HL4z0CvFAxyc27GXpf02,pop
144,2XcKfnkAZ4QbMujh2cpwlM,5hQ8WaVpabvOX5i8zPjefr,alternative pop rock
144,2XcKfnkAZ4QbMujh2cpwlM,5hQ8WaVpabvOX5i8zPjefr,neon pop punk
145,2puuGWczAKTHZ2vIJmp8B8,2PtB5otZbt5lxoZtwCtZiB,
146,5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,neo mellow
146,5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,piano rock
146,5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,pop
146,5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,pop rock
147,3hUxzQpSfdDqwM3ZTFQY0K,06HL4z0CvFAxyc27GXpf02,pop
148,6nK2pIKFcRc5frrZKHgsiT,06HL4z0CvFAxyc27GXpf02,pop
149,5jzDnEoTtwzvJfvVx52rDC,4C3uGP8vRDzxrhJxZiOjTe,new wave pop
149,5jzDnEoTtwzvJfvVx52rDC,4C3uGP8vRDzxrhJxZiOjTe,soft rock
150,40LQiUUUKXVGyNs09lHVjW,6BMhCQJYHxxKAeqYS1p5rY,alternative metal
150,40LQiUUUKXVGyNs09lHVjW,6BMhCQJYHxxKAeqYS1p5rY,nu metal
150,40LQiUUUKXVGyNs09lHVjW,6BMhCQJYHxxKAeqYS1p5rY,post-grunge
151,285hMzLhJwHVLe9QT9qilk,3AQRLZ9PuTAozP28Skbq8V,celtic rock
151,285hMzLhJwHVLe9QT9qilk,3AQRLZ9PuTAozP28Skbq8V,pop
152,3qE6p9fN4YeILT0cQcY1cD,0SD4eZCN4Kr0wQk56hCdh2,europop
152,3qE6p9fN4YeILT0cQcY1cD,0SD4eZCN4Kr0wQk56hCdh2,new wave pop
152,3qE6p9fN4YeILT0cQcY1cD,0SD4eZCN4Kr0wQk56hCdh2,soft rock
153,13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,neo mellow
153,13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,pop
153,13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,uk pop
154,0aV5uARAknQgYhBaK944FP,06HL4z0CvFAxyc27GXpf02,pop
155,3pUa0ZxdSeaJXm0EIydD3F,06HL4z0CvFAxyc27GXpf02,pop
156,2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,dance pop
156,2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,neo mellow
156,2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,pop
156,2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,pop rock
157,7IljDTNkQEyy77CcaRbiAj,19y5MFBH7gohEdGwKM7QsP,quiet storm
157,7IljDTNkQEyy77CcaRbiAj,19y5MFBH7gohEdGwKM7QsP,soul
158,4llK75pXNWZz6KAho2Gp16,04gDigrS5kc9YWfZHwBETP,pop
159,5ggOAMsJCAYDHnyoqJ0xAD,4tw2Lmn9tTPUv7Gy7mVPI4,classic country pop
159,5ggOAMsJCAYDHnyoqJ0xAD,4tw2Lmn9tTPUv7Gy7mVPI4,country
